1,37.63763763763764,43.54354354354354,46.346346346346344,47.547547547547545,45.845845845845844,42.04204204204204,44.34434434434434,46.746746746746744,46.946946946946944,44.34434434434434,48.648648648648646,45.14514514514514,48.948948948948946,47.847847847847845,46.746746746746744,47.747747747747745,52.052052052052055,47.247247247247245,48.348348348348345,45.845845845845844,47.047047047047045,45.945945945945944,46.646646646646644,45.24524524524524,47.047047047047045,45.24524524524524,49.849849849849846,46.746746746746744,47.047047047047045,45.745745745745744,46.046046046046044,46.846846846846844,51.051051051051054,47.347347347347345,47.747747747747745,48.048048048048045,44.24424424424424,49.049049049049046,46.446446446446444,46.246246246246244,49.249249249249246,46.846846846846844,46.046046046046044,46.546546546546544,46.846846846846844,50.350350350350354,48.048048048048045,43.64364364364364,46.046046046046044,43.64364364364364
2,33.733733733733736,33.733733733733736,33.733733733733736,33.633633633633636,36.33633633633634,41.44144144144144,40.94094094094094,41.64164164164164,42.44244244244244,42.34234234234234,42.34234234234234,45.04504504504504,44.04404404404404,43.44344344344344,42.24224224224224,41.94194194194194,43.34334334334334,41.64164164164164,40.84084084084084,43.74374374374374,43.64364364364364,40.24024024024024,40.44044044044044,41.04104104104104,41.14114114114114,38.43843843843844,43.44344344344344,38.43843843843844,35.83583583583584,40.34034034034034,41.04104104104104,40.74074074074074,39.53953953953954,37.93793793793794,37.03703703703704,43.64364364364364,40.24024024024024,39.03903903903904,42.44244244244244,39.33933933933934,40.74074074074074,35.33533533533534,37.23723723723724,40.74074074074074,40.54054054054054,43.14314314314314,38.13813813813814,40.34034034034034,37.73773773773774,38.23823823823824
3,66.06606606606607,60.76076076076076,60.06006006006006,55.55555555555556,51.251251251251254,49.349349349349346,49.449449449449446,49.249249249249246,46.346346346346344,49.149149149149146,44.84484484484484,48.948948948948946,43.34334334334334,49.449449449449446,46.246246246246244,43.14314314314314,43.94394394394394,45.44544544544544,41.64164164164164,43.44344344344344,45.34534534534534,45.645645645645644,40.74074074074074,43.74374374374374,42.04204204204204,43.54354354354354,42.14214214214214,39.13913913913914,41.34134134134134,43.84384384384384,43.34334334334334,41.84184184184184,41.64164164164164,39.83983983983984,38.23823823823824,41.74174174174174,40.74074074074074,39.33933933933934,39.93993993993994,36.63663663663664,42.54254254254254,42.34234234234234,42.64264264264264,35.63563563563564,36.13613613613614,35.23523523523524,35.73573573573574,33.733733733733736,36.23623623623624,33.633633633633636
4,51.351351351351354,53.253253253253256,50.450450450450454,49.449449449449446,49.649649649649646,50.350350350350354,47.547547547547545,49.349349349349346,50.350350350350354,49.849849849849846,49.149149149149146,48.248248248248245,47.247247247247245,50.250250250250254,46.346346346346344,45.34534534534534,52.752752752752755,46.646646646646644,47.447447447447445,52.252252252252255,46.146146146146144,43.24324324324324,48.848848848848846,46.946946946946944,46.946946946946944,50.050050050050054,45.845845845845844,48.748748748748746,49.549549549549546,47.647647647647645,47.047047047047045,49.149149149149146,45.845845845845844,45.845845845845844,44.54454454454454,47.447447447447445,45.545545545545544,42.44244244244244,46.646646646646644,45.845845845845844,42.64264264264264,45.945945945945944,42.44244244244244,41.84184184184184,42.64264264264264,40.74074074074074,40.04004004004004,40.14014014014014,45.745745745745744,41.14114114114114
5,42.74274274274274,42.04204204204204,43.74374374374374,45.24524524524524,45.14514514514514,45.845845845845844,45.44544544544544,42.04204204204204,43.44344344344344,45.34534534534534,42.54254254254254,44.44444444444444,41.34134134134134,42.34234234234234,46.046046046046044,43.04304304304304,41.54154154154154,43.64364364364364,45.645645645645644,45.645645645645644,47.047047047047045,42.34234234234234,46.446446446446444,43.94394394394394,46.046046046046044,42.84284284284284,47.447447447447445,44.74474474474474,44.14414414414414,42.74274274274274,46.046046046046044,43.14314314314314,45.44544544544544,41.24124124124124,39.93993993993994,39.13913913913914,41.04104104104104,42.24224224224224,44.74474474474474,41.34134134134134,42.34234234234234,41.04104104104104,44.34434434434434,36.93693693693694,40.64064064064064,45.44544544544544,35.33533533533534,37.43743743743744,35.83583583583584,41.84184184184184
6,58.25825825825826,53.653653653653656,47.547547547547545,45.34534534534534,47.947947947947945,44.64464464464464,44.54454454454454,45.04504504504504,40.24024024024024,44.64464464464464,43.74374374374374,41.64164164164164,43.14314314314314,42.24224224224224,40.54054054054054,45.24524524524524,41.14114114114114,42.14214214214214,36.63663663663664,39.13913913913914,37.93793793793794,38.03803803803804,34.434434434434436,38.13813813813814,44.94494494494494,37.43743743743744,41.94194194194194,36.13613613613614,38.73873873873874,35.93593593593594,42.04204204204204,39.73973973973974,34.63463463463464,34.334334334334336,35.33533533533534,34.234234234234236,38.73873873873874,39.03903903903904,40.24024024024024,37.63763763763764,38.73873873873874,36.73673673673674,38.23823823823824,50.750750750750754,36.63663663663664,34.53453453453454,34.434434434434436,36.93693693693694,40.04004004004004,33.833833833833836
7,52.252252252252255,47.247247247247245,49.749749749749746,45.645645645645644,45.945945945945944,47.847847847847845,47.847847847847845,47.247247247247245,44.24424424424424,46.946946946946944,46.346346346346344,46.146146146146144,46.946946946946944,41.04104104104104,39.83983983983984,47.147147147147145,49.649649649649646,43.74374374374374,44.94494494494494,45.745745745745744,44.34434434434434,45.24524524524524,44.94494494494494,49.249249249249246,44.74474474474474,40.34034034034034,41.54154154154154,41.64164164164164,43.64364364364364,44.64464464464464,40.04004004004004,45.24524524524524,40.74074074074074,40.54054054054054,50.950950950950954,34.63463463463464,34.83483483483484,40.54054054054054,42.34234234234234,37.93793793793794,36.13613613613614,36.63663663663664,46.446446446446444,39.43943943943944,48.048048048048045,45.545545545545544,51.251251251251254,36.23623623623624,42.14214214214214,41.04104104104104
8,52.552552552552555,44.14414414414414,51.051051051051054,47.547547547547545,52.052052052052055,49.449449449449446,51.151151151151154,48.048048048048045,49.949949949949946,48.848848848848846,39.03903903903904,46.946946946946944,44.04404404404404,42.74274274274274,42.14214214214214,43.24324324324324,44.44444444444444,45.645645645645644,49.149149149149146,43.34334334334334,38.63863863863864,48.248248248248245,41.54154154154154,41.64164164164164,39.23923923923924,42.04204204204204,42.34234234234234,38.83883883883884,41.24124124124124,40.84084084084084,36.73673673673674,39.53953953953954,41.24124124124124,41.44144144144144,43.94394394394394,34.53453453453454,38.03803803803804,37.73773773773774,35.83583583583584,43.94394394394394,41.14114114114114,38.23823823823824,35.73573573573574,39.63963963963964,35.53553553553554,43.84384384384384,37.03703703703704,42.44244244244244,38.93893893893894,41.34134134134134
9,61.76176176176176,54.95495495495496,51.751751751751755,51.851851851851855,50.150150150150154,49.349349349349346,49.049049049049046,46.146146146146144,49.349349349349346,43.44344344344344,49.149149149149146,50.350350350350354,46.746746746746744,44.74474474474474,45.645645645645644,47.847847847847845,51.251251251251254,46.846846846846844,42.64264264264264,47.647647647647645,45.24524524524524,50.750750750750754,47.047047047047045,47.247247247247245,42.04204204204204,45.645645645645644,47.347347347347345,49.449449449449446,46.546546546546544,42.24224224224224,49.249249249249246,43.84384384384384,50.050050050050054,46.946946946946944,43.64364364364364,46.246246246246244,44.54454454454454,41.34134134134134,40.94094094094094,52.852852852852855,45.04504504504504,45.545545545545544,45.745745745745744,41.04104104104104,50.650650650650654,39.23923923923924,49.949949949949946,36.53653653653654,50.950950950950954,37.93793793793794
10,63.76376376376376,54.95495495495496,44.84484484484484,47.147147147147145,45.945945945945944,45.845845845845844,45.24524524524524,51.051051051051054,47.947947947947945,46.246246246246244,48.048048048048045,43.04304304304304,50.250250250250254,45.945945945945944,39.43943943943944,41.04104104104104,44.34434434434434,42.54254254254254,39.53953953953954,47.047047047047045,46.946946946946944,40.74074074074074,47.447447447447445,40.44044044044044,43.14314314314314,45.24524524524524,42.34234234234234,35.73573573573574,44.24424424424424,38.13813813813814,42.24224224224224,35.83583583583584,38.43843843843844,43.64364364364364,38.33833833833834,40.14014014014014,34.83483483483484,41.54154154154154,41.64164164164164,46.246246246246244,47.147147147147145,40.54054054054054,49.349349349349346,38.43843843843844,41.44144144144144,37.03703703703704,36.03603603603604,42.94294294294294,38.93893893893894,37.23723723723724
